"","date(LT)","Latitude","Longitude","AE51_BC (ug/m3)","AE51_BC_NR (ug/m3)","AE51_BC_NR_LC (ug/m3)","DT8530_PM2.5 (ug/m3)","DT8530_PM2.5_RHC (ug/m3)","DT8530_PM2.5_RHC_Ref (ug/m3)","DT8530_PM2.5_Ref (ug/m3)","RH(%)","CPC3007_Particle Concentration (#/cm3)","LI-COR_CO2 (ppm)"
"1590",2019-09-25 10:25:53,13.0716638267,77.6514650881,102.012,102.012,164.566826294449,184,134.951869825798,134.951869825798,184,0.681,49439.5,539
"1591",2019-09-25 10:25:54,13.0716764834,77.6514661778,108.829,108.829,175.609391287866,181,132.751567600377,132.751567600377,181,0.681,52096,535
"1592",2019-09-25 10:25:55,13.0716872122,77.6514651719,95.493,95.493,154.124858018727,210,154.021155779443,154.021155779443,210,0.681,61347,530
"1593",2019-09-25 10:25:56,13.0717011262,77.6514694467,88.044,88.044,142.130885054537,225,165.022666906546,165.022666906546,225,0.681,79403.5,559
"1594",2019-09-25 10:25:57,13.0717131961,77.6514784154,80.465,80.465,129.921117749649,224,164.289232831406,164.289232831406,224,0.681,95040,556
"1595",2019-09-25 10:25:58,13.0717250146,77.6514893118,73.655,73.655,118.945631391495,228,167.222969131967,167.222969131967,228,0.681,113723.5,543
"1596",2019-09-25 10:25:59,13.0717393477,77.6515033934,51.27,51.27,82.8060557816573,266,195.093463987295,195.093463987295,266,0.681,127281,521
"1597",2019-09-25 10:26:00,13.0717561953,77.6515177265,36.203,36.203,58.476565162948,335,245.700415171969,245.700415171969,335,0.681,132962.5,505
"1598",2019-09-25 10:26:01,13.0717764795,77.6515267789,34.634,34.634,55.9467622810032,338,247.498739295525,247.498739295525,338,0.682,137989.5,466
"1599",2019-09-25 10:26:02,13.0718033854,77.6515325624,49.559,49.559,80.0652114463064,399,292.16567153525,292.16567153525,399,0.682,130091.5,462
"1600",2019-09-25 10:26:03,13.0718379188,77.6515335683,50.754,50.754,82.0057131615889,473,346.351786055572,346.351786055572,473,0.682,130949.5,466
"1601",2019-09-25 10:26:04,13.0718835164,77.6515328139,51.503,51.503,83.2259716319544,423,309.739546514814,309.739546514814,423,0.682,135965.5,463
"1602",2019-09-25 10:26:05,13.0719368253,77.6515277009,45.436,45.436,73.4297327600304,442,323.652197540302,323.652197540302,442,0.682,147240.5,468
"1603",2019-09-25 10:26:06,13.0719947442,77.6515194867,45.431,45.431,73.4293462529878,510,373.444843315733,373.444843315733,510,0.682,159302,469
"1604",2019-09-25 10:26:07,13.0720612127,77.6515111886,44.064,44.064,71.2273507373599,506,370.515864152473,370.515864152473,506,0.682,158966.5,473
"1605",2019-09-25 10:26:08,13.0721367337,77.6515034772,58.837,58.837,95.120232104581,534,391.018718295297,391.018718295297,534,0.682,162728.5,477
"1606",2019-09-25 10:26:09,13.0722177029,77.6514956821,68.509,68.509,110.774555450908,510,372.836034128784,372.836034128784,510,0.683,153131,489
"1607",2019-09-25 10:26:10,13.0723002646,77.6514909882,65.308,65.308,105.614920281382,494,361.139217371802,361.139217371802,494,0.683,149490,495
"1608",2019-09-25 10:26:11,13.0723855924,77.6514857914,58.842,58.842,95.171259902368,437,319.469307675056,319.469307675056,437,0.683,150117,497
"1609",2019-09-25 10:26:12,13.0724768713,77.6514799241,66.408,66.408,107.424982883539,418,305.57933777614,305.57933777614,418,0.683,151354.5,500
"1610",2019-09-25 10:26:13,13.0725725088,77.6514764875,70.669,70.669,114.337142611024,401,293.151469971848,293.151469971848,401,0.683,160220.5,489
"1611",2019-09-25 10:26:14,13.0726708286,77.6514733862,57.581,57.581,93.1745033591802,401,293.151469971848,293.151469971848,401,0.683,166611.5,485
"1612",2019-09-25 10:26:15,13.072769735,77.6514709555,59.234,59.234,95.8624308631888,435,318.007205580433,318.007205580433,435,0.683,161760.5,489
"1613",2019-09-25 10:26:16,13.0728670489,77.6514703687,56.185,56.185,90.9397494440016,419,306.310388823452,306.310388823452,419,0.683,163366.5,491
"1614",2019-09-25 10:26:17,13.0729610939,77.6514709555,49.604,49.604,80.2969516220733,404,295.344623113782,295.344623113782,404,0.683,173074,490
"1615",2019-09-25 10:26:18,13.0730526242,77.6514715422,46.722,46.722,75.6402184156332,422,308.503541965386,308.503541965386,422,0.683,190052.5,489
"1616",2019-09-25 10:26:19,13.0731418077,77.6514718775,43.131,43.131,69.8339111453951,432,315.814052438499,315.814052438499,432,0.683,194364.5,483
"1617",2019-09-25 10:26:20,13.0732312426,77.6514737215,41.773,41.773,67.6416968487378,434,317.276154533122,317.276154533122,434,0.683,187341,481
"1618",2019-09-25 10:26:21,13.0733195879,77.6514764875,41.284,41.284,66.8563380773169,403,294.130689849502,294.130689849502,403,0.684,181632,477
"1619",2019-09-25 10:26:22,13.0734077655,77.6514798403,42.068,42.068,68.1325538877851,388,283.182897423342,283.182897423342,388,0.684,180141.5,473
"1620",2019-09-25 10:26:23,13.0734954402,77.6514848694,41.526,41.526,67.2612430173117,357,260.557459742611,260.557459742611,357,0.684,184145.5,479
"1621",2019-09-25 10:26:24,13.0735824443,77.6514882222,45.954,45.954,74.4412390625254,370,270.04554651195,270.04554651195,370,0.684,188457.5,480
"1622",2019-09-25 10:26:25,13.0736693647,77.651494341,42.806,42.806,69.349031993873,359,262.017165399433,262.017165399433,359,0.684,195343.5,480
"1623",2019-09-25 10:26:26,13.0737567041,77.651497107,39.936,39.936,64.7051434652531,320,233.552905091416,233.552905091416,320,0.684,206442.5,481
"1624",2019-09-25 10:26:27,13.0738468934,77.6514981128,39.513,39.513,64.0259789519678,332,242.311139032344,242.311139032344,332,0.684,202323,489
"1625",2019-09-25 10:26:28,13.0739406869,77.6515013818,32.963,32.963,53.4163783727465,347,253.258931458505,253.258931458505,347,0.684,188182.5,490
"1626",2019-09-25 10:26:29,13.0740369949,77.6515071653,35.177,35.177,57.0092056935157,333,242.640489236508,242.640489236508,333,0.685,179993,492
"1627",2019-09-25 10:26:30,13.0741345603,77.6515132003,34.788,34.788,56.3833188407187,322,234.625337940407,234.625337940407,322,0.685,171589,486
"1628",2019-09-25 10:26:31,13.0742286053,77.6515157986,29.89,29.89,48.4479132001118,331,241.183189000853,241.183189000853,331,0.685,167706,484
"1629",2019-09-25 10:26:32,13.0743175372,77.6515200734,29.415,29.415,47.6814547102712,331,241.183189000853,241.183189000853,331,0.685,165973.5,477
"1630",2019-09-25 10:26:33,13.0743985903,77.6515247673,35.722,35.722,57.9097101846686,372,271.057843831774,271.057843831774,372,0.685,161557,471
"1631",2019-09-25 10:26:34,13.074471429,77.6515276171,33.732,33.732,54.6880826717023,394,287.088146423976,287.088146423976,394,0.685,160006,476
"1632",2019-09-25 10:26:35,13.0745362211,77.6515299641,31.803,31.803,51.5644247414117,432,314.776850901415,314.776850901415,432,0.685,170753,478
"1633",2019-09-25 10:26:36,13.0745980795,77.6515294611,42.672,42.672,69.1943380717287,450,327.892553022308,327.892553022308,450,0.685,177012,475
"1634",2019-09-25 10:26:37,13.0746572558,77.6515218336,32.939,32.939,53.4157648797048,485,353.395307146265,353.395307146265,485,0.685,172705.5,477
"1635",2019-09-25 10:26:38,13.0747199524,77.6515118591,29.482,29.482,47.8131617442911,497,362.139108560193,362.139108560193,497,0.685,165704,479
"1636",2019-09-25 10:26:39,13.0747823138,77.6515064947,23.544,23.544,38.1852162639826,527,383.998612095014,383.998612095014,527,0.685,163619.5,472
"1637",2019-09-25 10:26:40,13.0748423282,77.6515034772,28.327,28.327,45.9455621420093,577,420.431117986381,420.431117986381,577,0.685,149765,482
"1638",2019-09-25 10:26:41,13.0749006663,77.6515035611,36.893,36.893,59.844663937102,603,439.376021049892,439.376021049892,603,0.685,145563,489
"1639",2019-09-25 10:26:42,13.0749570765,77.651504986,31.174,31.174,50.571457403188,561,408.772716101144,408.772716101144,561,0.685,143495,491
"1640",2019-09-25 10:26:43,13.0750150792,77.6515075006,40.469,40.469,65.6564476084403,509,370.882909974121,370.882909974121,509,0.685,138561.5,493
"1641",2019-09-25 10:26:44,13.0750757642,77.6515123621,39.054,39.054,63.3663805906138,448,325.894418844941,325.894418844941,448,0.686,132638,497
"1642",2019-09-25 10:26:45,13.0751431547,77.651520744,39.919,39.919,64.7756087964195,528,384.089850781538,384.089850781538,528,0.686,124828,499
"1643",2019-09-25 10:26:46,13.075213898,77.6515343226,52.127,52.127,84.5961379876167,471,342.625605526713,342.625605526713,471,0.686,112321,516
"1644",2019-09-25 10:26:47,13.0752869043,77.6515509188,48.946,48.946,79.4426954825386,437,317.892546953659,317.892546953659,437,0.686,104439.5,518
"1645",2019-09-25 10:26:48,13.075364437,77.6515696943,61.059,61.059,99.1172853697243,482,350.627477417995,350.627477417995,482,0.686,95881.5,518
"1646",2019-09-25 10:26:49,13.0754410475,77.6515924092,54.09,54.09,87.8150891830984,419,304.798574767925,304.798574767925,419,0.686,92526.5,519
"1647",2019-09-25 10:26:50,13.075511707,77.6516147889,59.191,59.191,96.1097146866042,438,318.619989852867,318.619989852867,438,0.686,91415.5,518
"1648",2019-09-25 10:26:51,13.0755758286,77.6516347378,51.989,51.989,84.4265459133241,462,336.078619433846,336.078619433846,462,0.686,88385,511
"1649",2019-09-25 10:26:52,13.0756377708,77.6516590454,49.098,49.098,79.7407491360016,463,336.806062333053,336.806062333053,463,0.686,84843,512
"1650",2019-09-25 10:26:53,13.0757015571,77.6516892202,52.621,52.621,85.4728241879342,488,354.992134813239,354.992134813239,488,0.686,82764,514
"1651",2019-09-25 10:26:54,13.0757683609,77.65172543,54.421,54.421,88.4079696570444,426,309.890675062377,309.890675062377,426,0.686,81482.5,512
"1652",2019-09-25 10:26:55,13.0758396909,77.6517635677,53.606,53.606,87.0952041237222,462,336.078619433846,336.078619433846,462,0.686,81730,512
"1653",2019-09-25 10:26:56,13.0759127811,77.6518032141,41.93,41.93,68.1314537517259,493,358.629349309277,358.629349309277,493,0.686,80184.5,512
"1654",2019-09-25 10:26:57,13.0759840272,77.6518452074,47.839,47.839,77.7416638603783,486,353.537249014825,353.537249014825,486,0.686,80685,509
"1655",2019-09-25 10:26:58,13.0760570336,77.6518881228,55.161,55.161,89.6519633678597,496,360.811678006899,360.811678006899,496,0.686,81350.5,503
"1656",2019-09-25 10:26:59,13.0761327222,77.651932044,66.994,66.994,108.900532780123,534,388.454508176783,388.454508176783,534,0.686,83143.5,500
"1657",2019-09-25 10:27:00,13.0762103386,77.6519788988,77.029,77.029,125.234867685801,509,370.268435696596,370.268435696596,509,0.686,87114.5,504
"1658",2019-09-25 10:27:01,13.0762886256,77.6520271786,67.904,67.904,110.417083283918,487,354.264691914032,354.264691914032,487,0.686,91366,498
"1659",2019-09-25 10:27:02,13.0763648171,77.6520759612,64.338,64.338,104.63449505055,519,377.542864688671,377.542864688671,519,0.686,94869.5,496
"1660",2019-09-25 10:27:03,13.0764404219,77.6521234866,70.937,70.937,115.385184926851,562,408.822909354591,408.822909354591,562,0.686,97251,498
"1661",2019-09-25 10:27:04,13.0765181221,77.6521707606,74.319,74.319,120.907706681267,524,381.180079184708,381.180079184708,524,0.686,99539,499
"1662",2019-09-25 10:27:05,13.0765984207,77.6522190403,79.506,79.506,129.37024961259,507,368.813549898181,368.813549898181,507,0.686,100727,495
"1663",2019-09-25 10:27:06,13.0766794737,77.6522684097,76.61,76.61,124.680019356176,549,399.366151664894,399.366151664894,549,0.686,102696,498
"1664",2019-09-25 10:27:07,13.0767606944,77.652319707,76.684,76.684,124.823551629498,571,415.369895447459,415.369895447459,571,0.686,101926,502
"1665",2019-09-25 10:27:08,13.0768410768,77.652370166,84.914,84.914,138.246754825199,548,398.638708765687,398.638708765687,548,0.686,98901,501
"1666",2019-09-25 10:27:09,13.07691928,77.6524182782,90.723,90.723,147.736360897024,493,359.224508088884,359.224508088884,493,0.685,96756,500
"1667",2019-09-25 10:27:10,13.0769943818,77.6524649654,109.264,109.264,177.973527748461,453,330.07850337579,330.07850337579,453,0.685,95012.5,507
"1668",2019-09-25 10:27:11,13.0770669691,77.652510982,106.434,106.434,173.407154024424,445,324.249302433171,324.249302433171,445,0.685,93032.5,510
"1669",2019-09-25 10:27:12,13.0771389697,77.6525587589,105.846,105.846,172.492168967035,445,324.249302433171,324.249302433171,445,0.685,90343,511
"1670",2019-09-25 10:27:13,13.077211054,77.6526071224,102.068,102.068,166.375488670486,459,334.450404082754,334.450404082754,459,0.685,86911,515
"1671",2019-09-25 10:27:14,13.077282384,77.6526593417,104.894,104.894,171.023262243391,456,332.264453729272,332.264453729272,456,0.685,89342,516
"1672",2019-09-25 10:27:15,13.0773514509,77.6527206134,115.136,115.136,187.773561100034,475,346.108805967991,346.108805967991,475,0.685,88104.5,524
"1673",2019-09-25 10:27:16,13.0774128903,77.6527784485,114.668,114.668,187.059947669276,486,354.123957264092,354.123957264092,486,0.685,85239,524
"1674",2019-09-25 10:27:17,13.0774671212,77.6528289914,102.426,102.426,167.12967311218,449,327.16390290448,327.16390290448,449,0.685,82313,518
"1675",2019-09-25 10:27:18,13.0775148142,77.6528750081,108.623,108.623,177.285579238452,375,273.243794185256,273.243794185256,375,0.685,81741,510
"1676",2019-09-25 10:27:19,13.0775563885,77.6529200189,106.479,106.479,173.82964418065,371,270.329193713947,270.329193713947,371,0.685,82274.5,507
"1677",2019-09-25 10:27:20,13.0775964539,77.6529640239,101.892,101.892,166.381381382404,378,275.429744538738,275.429744538738,378,0.685,83506.5,488
"1678",2019-09-25 10:27:21,13.0776342563,77.6530056819,88.946,88.946,145.271977766467,386,281.258945481357,281.258945481357,386,0.685,83319.5,476
"1679",2019-09-25 10:27:22,13.0776668619,77.6530430652,85.927,85.927,140.369375704214,407,296.560597955732,296.560597955732,407,0.685,86009,486
"1680",2019-09-25 10:27:23,13.0776916724,77.6530741621,95.925,95.925,156.737273877293,394,287.088146423976,287.088146423976,394,0.685,94484.5,487
"1681",2019-09-25 10:27:24,13.0777101964,77.6530975476,78.075,78.075,127.593715177408,412,300.203848544868,300.203848544868,412,0.685,103015,485
"1682",2019-09-25 10:27:25,13.0777251162,77.6531182509,69.092,69.092,112.931443196348,507,370.035384004213,370.035384004213,507,0.684,105847.5,468
"1683",2019-09-25 10:27:26,13.0777368508,77.6531392056,64.697,64.697,105.763931619798,471,343.760682181428,343.760682181428,471,0.684,107519.5,469
"1684",2019-09-25 10:27:27,13.0777530279,77.653158484,71.113,71.113,116.272163440053,424,309.457599246127,309.457599246127,424,0.684,107910,476
"1685",2019-09-25 10:27:28,13.0777754076,77.6531847194,70.367,70.367,115.070925033311,406,296.320248334735,296.320248334735,406,0.684,107602,475
"1686",2019-09-25 10:27:29,13.0778060015,77.653216403,78.925,78.925,129.089655972378,383,279.533633281289,279.533633281289,383,0.684,106100.5,475
"1687",2019-09-25 10:27:30,13.0778440554,77.6532563008,85.222,85.222,139.417033111957,395,288.291867222217,288.291867222217,395,0.684,105220.5,476
"1688",2019-09-25 10:27:31,13.0778868031,77.6532998867,76.784,76.784,125.635286236801,392,286.102308736985,286.102308736985,392,0.684,108262,476
"1689",2019-09-25 10:27:32,13.0779318977,77.6533497591,88.507,88.507,144.846919978414,404,294.860542677913,294.860542677913,404,0.684,107541.5,485
"1690",2019-09-25 10:27:33,13.0779758189,77.653402146,116.649,116.649,190.955126486812,424,309.457599246127,309.457599246127,424,0.684,101557.5,507
"1691",2019-09-25 10:27:34,13.0780142918,77.6534491684,100.956,100.956,165.304105092269,420,306.538187932484,306.538187932484,420,0.684,101623.5,509
"1692",2019-09-25 10:27:35,13.0780445505,77.653486887,112.02,112.02,183.468802238348,411,299.969512476788,299.969512476788,411,0.684,102498,502
"1693",2019-09-25 10:27:36,13.0780711211,77.6535163075,94.616,94.616,154.997770814512,408,297.779953991556,297.779953991556,408,0.684,100160.5,500
"1694",2019-09-25 10:27:37,13.0780950096,77.6535395253,102.713,102.713,168.302650500981,393,286.832161565396,286.832161565396,393,0.684,102657.5,506
"1695",2019-09-25 10:27:38,13.0781171378,77.6535612345,117.035,117.035,191.822666073129,390,284.642603080164,284.642603080164,390,0.684,99940.5,506
"1696",2019-09-25 10:27:39,13.078140188,77.6535792556,120.826,120.826,198.091875608266,460,335.732301068911,335.732301068911,460,0.684,99220,523
"1697",2019-09-25 10:27:40,13.0781608075,77.6535968576,120.241,120.241,197.188207643503,477,348.139799151892,348.139799151892,477,0.684,104610,534
"1698",2019-09-25 10:27:41,13.0781804211,77.6536131185,129.18,129.18,211.910610185258,416,303.618776618841,303.618776618841,416,0.684,112799.5,532
"1699",2019-09-25 10:27:42,13.0782006215,77.6536269486,119.376,119.376,195.882898315602,412,300.699365305199,300.699365305199,412,0.684,126445,530
"1700",2019-09-25 10:27:43,13.0782213248,77.65363927,123.873,123.873,203.320753365337,393,286.832161565396,286.832161565396,393,0.684,133809.5,539
"1701",2019-09-25 10:27:44,13.0782457162,77.653653603,111.826,111.826,183.595879633537,417,304.348629447252,304.348629447252,417,0.684,139183,542
"1702",2019-09-25 10:27:45,13.0782758072,77.653675396,92.24,92.24,151.471212515525,465,339.381565210964,339.381565210964,465,0.684,137692.5,549
"1703",2019-09-25 10:27:46,13.0783134419,77.653702721,100.611,100.611,165.257388026747,465,339.381565210964,339.381565210964,465,0.684,133243,540
"1704",2019-09-25 10:27:47,13.0783618893,77.6537321415,109.514,109.514,179.925679729537,462,337.192006725732,337.192006725732,462,0.684,133006.5,540
"1705",2019-09-25 10:27:48,13.0784223229,77.6537627354,103.399,103.399,169.919979585071,487,355.438327435999,355.438327435999,487,0.684,129915.5,533
"1706",2019-09-25 10:27:49,13.0784906354,77.6537873782,103.959,103.959,170.882772034601,492,359.087591578053,359.087591578053,492,0.684,136180,525
"1707",2019-09-25 10:27:50,13.0785597023,77.653807411,118.019,118.019,194.046872624249,491,358.357738749642,358.357738749642,491,0.684,137291,514
"1708",2019-09-25 10:27:51,13.0786276795,77.6538237557,103.189,103.189,169.704242643627,474,345.95024066666,345.95024066666,474,0.684,138215,505
"1709",2019-09-25 10:27:52,13.0786985904,77.6538318861,110.147,110.147,181.193875113846,503,367.11597269057,367.11597269057,503,0.684,142032,505
"1710",2019-09-25 10:27:53,13.0787731055,77.6538345683,127.875,127.875,210.419241471683,517,377.33391228832,377.33391228832,517,0.684,142268.5,503
"1711",2019-09-25 10:27:54,13.0788497161,77.6538341492,118.298,118.298,194.713339491759,534,389.741410371301,389.741410371301,534,0.684,147477,500
"1712",2019-09-25 10:27:55,13.0789313558,77.6538307965,120.099,120.099,197.733234388048,522,380.983176430373,380.983176430373,522,0.684,154990,500
"1713",2019-09-25 10:27:56,13.0790193658,77.6538242586,105.718,105.718,174.099388742205,517,376.71211091674,376.71211091674,517,0.685,156942.5,500
"1714",2019-09-25 10:27:57,13.079112405,77.6538105961,94.134,94.134,155.056117566686,531,386.913212566323,386.913212566323,531,0.685,151580,502
"1715",2019-09-25 10:27:58,13.0792118981,77.6537919044,104.074,104.074,171.471779630832,508,370.154259856294,370.154259856294,508,0.685,148747.5,506
