2019-09-16 at 9:59,,,,,,
System_Date_(Y-M-D),System_Time_(h:m:s),CO₂_(µmol_mol⁻¹),H₂O_(mmol_mol⁻¹),CO₂_Absorption,H₂O_Absorption,Flow_Rate_(L_min⁻¹)
16-09-2019,10:34:42,5.84E+02,2.58E+01,1.05E-01,1.28E-01,7.35E-01
16-09-2019,10:34:43,6.08E+02,2.58E+01,1.07E-01,1.28E-01,7.57E-01
16-09-2019,10:34:44,6.11E+02,2.58E+01,1.07E-01,1.28E-01,7.62E-01
16-09-2019,10:34:45,6.36E+02,2.58E+01,1.11E-01,1.28E-01,7.57E-01
16-09-2019,10:34:46,6.57E+02,2.59E+01,1.12E-01,1.29E-01,7.42E-01
16-09-2019,10:34:47,6.65E+02,2.59E+01,1.13E-01,1.29E-01,7.52E-01
16-09-2019,10:34:48,6.32E+02,2.60E+01,1.07E-01,1.29E-01,7.43E-01
16-09-2019,10:34:49,5.99E+02,2.60E+01,1.05E-01,1.29E-01,7.36E-01
16-09-2019,10:34:50,6.11E+02,2.60E+01,1.07E-01,1.29E-01,7.57E-01
16-09-2019,10:34:51,6.11E+02,2.60E+01,1.07E-01,1.29E-01,7.21E-01
16-09-2019,10:34:52,6.11E+02,2.60E+01,1.07E-01,1.29E-01,7.38E-01
16-09-2019,10:34:53,6.38E+02,2.59E+01,1.11E-01,1.29E-01,7.56E-01
16-09-2019,10:34:54,6.44E+02,2.60E+01,1.10E-01,1.29E-01,7.50E-01
16-09-2019,10:34:55,6.20E+02,2.61E+01,1.08E-01,1.29E-01,7.73E-01
16-09-2019,10:34:56,6.18E+02,2.60E+01,1.08E-01,1.29E-01,7.69E-01
16-09-2019,10:34:57,6.24E+02,2.59E+01,1.08E-01,1.29E-01,7.61E-01
16-09-2019,10:34:58,6.24E+02,2.59E+01,1.08E-01,1.29E-01,7.61E-01
16-09-2019,10:34:59,6.41E+02,2.59E+01,1.11E-01,1.29E-01,7.59E-01
16-09-2019,10:35:00,6.63E+02,2.60E+01,1.13E-01,1.29E-01,7.45E-01
16-09-2019,10:35:01,7.00E+02,2.60E+01,1.19E-01,1.29E-01,7.44E-01
16-09-2019,10:35:02,7.37E+02,2.61E+01,1.22E-01,1.29E-01,7.88E-01
16-09-2019,10:35:03,8.01E+02,2.61E+01,1.28E-01,1.29E-01,7.54E-01
16-09-2019,10:35:04,8.01E+02,2.61E+01,1.28E-01,1.29E-01,7.54E-01
16-09-2019,10:35:05,7.57E+02,2.61E+01,1.23E-01,1.29E-01,7.89E-01
16-09-2019,10:35:06,7.51E+02,2.61E+01,1.22E-01,1.29E-01,7.56E-01
16-09-2019,10:35:07,7.51E+02,2.61E+01,1.22E-01,1.29E-01,7.56E-01
16-09-2019,10:35:08,7.50E+02,2.61E+01,1.22E-01,1.29E-01,7.38E-01
16-09-2019,10:35:09,7.40E+02,2.61E+01,1.21E-01,1.29E-01,7.47E-01
16-09-2019,10:35:10,7.40E+02,2.61E+01,1.21E-01,1.29E-01,7.47E-01
16-09-2019,10:35:11,7.54E+02,2.61E+01,1.23E-01,1.29E-01,7.21E-01
16-09-2019,10:35:12,7.63E+02,2.61E+01,1.24E-01,1.29E-01,7.66E-01
16-09-2019,10:35:13,7.50E+02,2.61E+01,1.22E-01,1.29E-01,7.63E-01
16-09-2019,10:35:14,7.33E+02,2.61E+01,1.20E-01,1.29E-01,7.89E-01
16-09-2019,10:35:15,7.27E+02,2.61E+01,1.20E-01,1.29E-01,7.50E-01
16-09-2019,10:35:16,7.18E+02,2.61E+01,1.18E-01,1.29E-01,7.41E-01
16-09-2019,10:35:17,7.12E+02,2.61E+01,1.18E-01,1.29E-01,7.54E-01
16-09-2019,10:35:18,7.00E+02,2.61E+01,1.16E-01,1.29E-01,7.52E-01
16-09-2019,10:35:19,6.90E+02,2.61E+01,1.16E-01,1.29E-01,7.21E-01
16-09-2019,10:35:20,7.03E+02,2.61E+01,1.18E-01,1.29E-01,7.02E-01
16-09-2019,10:35:21,7.10E+02,2.61E+01,1.18E-01,1.29E-01,7.37E-01
16-09-2019,10:35:22,6.94E+02,2.61E+01,1.16E-01,1.29E-01,7.41E-01
16-09-2019,10:35:23,6.90E+02,2.61E+01,1.16E-01,1.29E-01,7.34E-01
16-09-2019,10:35:24,6.82E+02,2.61E+01,1.15E-01,1.29E-01,7.33E-01
16-09-2019,10:35:25,6.83E+02,2.60E+01,1.15E-01,1.29E-01,7.80E-01
16-09-2019,10:35:26,6.78E+02,2.60E+01,1.14E-01,1.29E-01,7.73E-01
16-09-2019,10:35:27,6.59E+02,2.61E+01,1.12E-01,1.29E-01,7.73E-01
16-09-2019,10:35:28,6.52E+02,2.61E+01,1.12E-01,1.29E-01,7.72E-01
16-09-2019,10:35:29,6.48E+02,2.61E+01,1.10E-01,1.29E-01,7.59E-01
16-09-2019,10:35:30,6.18E+02,2.61E+01,1.07E-01,1.29E-01,7.54E-01
16-09-2019,10:35:31,6.25E+02,2.61E+01,1.08E-01,1.29E-01,7.75E-01
16-09-2019,10:35:32,6.14E+02,2.61E+01,1.07E-01,1.29E-01,7.70E-01
16-09-2019,10:35:33,6.06E+02,2.61E+01,1.06E-01,1.29E-01,7.71E-01
16-09-2019,10:35:34,6.06E+02,2.61E+01,1.06E-01,1.29E-01,7.71E-01
16-09-2019,10:35:35,6.22E+02,2.62E+01,1.09E-01,1.29E-01,7.54E-01
16-09-2019,10:35:36,6.23E+02,2.62E+01,1.08E-01,1.30E-01,7.67E-01
16-09-2019,10:35:37,6.23E+02,2.62E+01,1.08E-01,1.30E-01,7.67E-01
16-09-2019,10:35:38,6.19E+02,2.62E+01,1.08E-01,1.30E-01,7.56E-01
16-09-2019,10:35:39,6.13E+02,2.62E+01,1.07E-01,1.30E-01,7.61E-01
16-09-2019,10:35:40,6.13E+02,2.62E+01,1.07E-01,1.30E-01,7.61E-01
16-09-2019,10:35:41,6.12E+02,2.62E+01,1.07E-01,1.30E-01,7.50E-01
16-09-2019,10:35:42,6.10E+02,2.62E+01,1.07E-01,1.30E-01,7.33E-01
16-09-2019,10:35:43,6.10E+02,2.62E+01,1.07E-01,1.30E-01,7.33E-01
16-09-2019,10:35:44,6.10E+02,2.62E+01,1.07E-01,1.30E-01,7.38E-01
16-09-2019,10:35:45,6.05E+02,2.62E+01,1.06E-01,1.30E-01,7.33E-01
16-09-2019,10:35:46,6.05E+02,2.62E+01,1.06E-01,1.30E-01,7.33E-01
16-09-2019,10:35:47,6.07E+02,2.62E+01,1.07E-01,1.30E-01,7.48E-01
16-09-2019,10:35:48,6.09E+02,2.62E+01,1.07E-01,1.30E-01,7.24E-01
16-09-2019,10:35:49,6.13E+02,2.62E+01,1.07E-01,1.29E-01,7.35E-01
16-09-2019,10:35:50,6.14E+02,2.62E+01,1.07E-01,1.29E-01,7.30E-01
16-09-2019,10:35:51,6.13E+02,2.62E+01,1.07E-01,1.29E-01,7.47E-01
16-09-2019,10:35:52,6.12E+02,2.62E+01,1.07E-01,1.29E-01,7.32E-01
16-09-2019,10:35:53,6.14E+02,2.62E+01,1.07E-01,1.30E-01,7.29E-01
16-09-2019,10:35:54,6.14E+02,2.62E+01,1.07E-01,1.29E-01,7.68E-01
16-09-2019,10:35:55,6.14E+02,2.62E+01,1.07E-01,1.30E-01,7.56E-01
16-09-2019,10:35:56,6.16E+02,2.62E+01,1.08E-01,1.29E-01,7.60E-01
16-09-2019,10:35:57,6.23E+02,2.62E+01,1.08E-01,1.30E-01,7.22E-01
16-09-2019,10:35:58,6.27E+02,2.62E+01,1.09E-01,1.29E-01,7.44E-01
16-09-2019,10:35:59,6.26E+02,2.62E+01,1.09E-01,1.29E-01,7.46E-01
16-09-2019,10:36:00,6.29E+02,2.62E+01,1.09E-01,1.29E-01,7.53E-01
16-09-2019,10:36:01,6.30E+02,2.62E+01,1.09E-01,1.29E-01,7.80E-01
16-09-2019,10:36:02,6.26E+02,2.62E+01,1.08E-01,1.30E-01,7.77E-01
16-09-2019,10:36:03,6.24E+02,2.62E+01,1.08E-01,1.29E-01,7.71E-01
16-09-2019,10:36:04,6.23E+02,2.62E+01,1.08E-01,1.30E-01,7.75E-01
16-09-2019,10:36:05,6.26E+02,2.62E+01,1.09E-01,1.30E-01,7.75E-01
16-09-2019,10:36:06,6.31E+02,2.62E+01,1.09E-01,1.30E-01,7.77E-01
16-09-2019,10:36:07,6.34E+02,2.62E+01,1.09E-01,1.30E-01,7.50E-01
16-09-2019,10:36:08,6.37E+02,2.62E+01,1.10E-01,1.30E-01,7.51E-01
16-09-2019,10:36:09,6.55E+02,2.62E+01,1.12E-01,1.30E-01,7.35E-01
16-09-2019,10:36:10,6.55E+02,2.62E+01,1.12E-01,1.30E-01,7.35E-01
16-09-2019,10:36:11,6.60E+02,2.63E+01,1.12E-01,1.30E-01,7.40E-01
16-09-2019,10:36:12,6.45E+02,2.63E+01,1.11E-01,1.30E-01,7.63E-01
16-09-2019,10:36:13,6.45E+02,2.63E+01,1.11E-01,1.30E-01,7.63E-01
16-09-2019,10:36:14,6.42E+02,2.63E+01,1.10E-01,1.30E-01,7.59E-01
16-09-2019,10:36:15,6.41E+02,2.62E+01,1.10E-01,1.30E-01,7.51E-01
16-09-2019,10:36:16,6.41E+02,2.62E+01,1.10E-01,1.30E-01,7.51E-01
16-09-2019,10:36:17,6.45E+02,2.62E+01,1.11E-01,1.30E-01,7.67E-01
16-09-2019,10:36:18,6.49E+02,2.63E+01,1.11E-01,1.30E-01,7.41E-01
16-09-2019,10:36:19,6.49E+02,2.63E+01,1.11E-01,1.30E-01,7.41E-01
16-09-2019,10:36:20,6.48E+02,2.62E+01,1.11E-01,1.30E-01,7.44E-01
16-09-2019,10:36:21,6.46E+02,2.62E+01,1.11E-01,1.30E-01,7.46E-01
16-09-2019,10:36:22,6.46E+02,2.63E+01,1.11E-01,1.30E-01,7.48E-01
16-09-2019,10:36:23,6.45E+02,2.62E+01,1.11E-01,1.30E-01,7.44E-01
16-09-2019,10:36:24,6.43E+02,2.62E+01,1.11E-01,1.30E-01,7.67E-01
16-09-2019,10:36:25,6.43E+02,2.62E+01,1.11E-01,1.30E-01,7.87E-01
16-09-2019,10:36:26,6.42E+02,2.63E+01,1.10E-01,1.30E-01,7.60E-01
16-09-2019,10:36:27,6.42E+02,2.63E+01,1.10E-01,1.30E-01,7.78E-01
16-09-2019,10:36:28,6.43E+02,2.63E+01,1.11E-01,1.30E-01,7.66E-01
16-09-2019,10:36:29,6.44E+02,2.63E+01,1.11E-01,1.30E-01,7.81E-01
16-09-2019,10:36:30,6.43E+02,2.63E+01,1.10E-01,1.30E-01,7.69E-01
16-09-2019,10:36:31,6.40E+02,2.63E+01,1.10E-01,1.30E-01,7.67E-01
16-09-2019,10:36:32,6.30E+02,2.63E+01,1.09E-01,1.30E-01,7.45E-01
16-09-2019,10:36:33,6.18E+02,2.63E+01,1.07E-01,1.30E-01,7.39E-01
16-09-2019,10:36:34,6.21E+02,2.63E+01,1.08E-01,1.30E-01,7.31E-01
16-09-2019,10:36:35,6.30E+02,2.63E+01,1.09E-01,1.30E-01,7.41E-01
16-09-2019,10:36:36,6.29E+02,2.62E+01,1.09E-01,1.30E-01,7.64E-01
16-09-2019,10:36:37,6.21E+02,2.63E+01,1.08E-01,1.30E-01,7.89E-01
16-09-2019,10:36:38,6.21E+02,2.63E+01,1.08E-01,1.30E-01,7.63E-01
16-09-2019,10:36:39,6.26E+02,2.63E+01,1.09E-01,1.30E-01,7.65E-01
16-09-2019,10:36:40,6.31E+02,2.63E+01,1.09E-01,1.30E-01,7.61E-01
16-09-2019,10:36:41,6.32E+02,2.62E+01,1.09E-01,1.30E-01,7.86E-01
16-09-2019,10:36:42,6.16E+02,2.63E+01,1.07E-01,1.30E-01,7.61E-01
16-09-2019,10:36:43,6.10E+02,2.63E+01,1.07E-01,1.30E-01,7.59E-01
16-09-2019,10:36:44,6.10E+02,2.62E+01,1.07E-01,1.30E-01,7.80E-01
16-09-2019,10:36:45,6.10E+02,2.62E+01,1.07E-01,1.30E-01,7.80E-01
16-09-2019,10:36:46,6.12E+02,2.63E+01,1.07E-01,1.30E-01,7.78E-01
16-09-2019,10:36:47,6.15E+02,2.63E+01,1.07E-01,1.30E-01,7.82E-01
16-09-2019,10:36:48,6.10E+02,2.63E+01,1.07E-01,1.30E-01,7.65E-01
16-09-2019,10:36:49,6.10E+02,2.63E+01,1.07E-01,1.30E-01,7.65E-01
16-09-2019,10:36:50,6.15E+02,2.63E+01,1.07E-01,1.30E-01,8.05E-01
16-09-2019,10:36:51,6.16E+02,2.63E+01,1.07E-01,1.30E-01,8.03E-01
16-09-2019,10:36:52,6.16E+02,2.63E+01,1.07E-01,1.30E-01,8.03E-01
16-09-2019,10:36:53,6.19E+02,2.63E+01,1.08E-01,1.30E-01,7.76E-01
16-09-2019,10:36:54,6.23E+02,2.63E+01,1.08E-01,1.30E-01,7.73E-01
16-09-2019,10:36:55,6.23E+02,2.63E+01,1.08E-01,1.30E-01,7.73E-01
16-09-2019,10:36:56,6.25E+02,2.63E+01,1.08E-01,1.30E-01,7.67E-01
16-09-2019,10:36:57,6.24E+02,2.63E+01,1.08E-01,1.30E-01,7.95E-01
16-09-2019,10:36:58,6.24E+02,2.63E+01,1.08E-01,1.30E-01,7.72E-01
16-09-2019,10:36:59,6.28E+02,2.63E+01,1.09E-01,1.30E-01,7.57E-01
16-09-2019,10:37:00,6.32E+02,2.63E+01,1.09E-01,1.30E-01,7.57E-01
16-09-2019,10:37:01,6.33E+02,2.63E+01,1.09E-01,1.30E-01,7.42E-01
16-09-2019,10:37:02,6.33E+02,2.63E+01,1.09E-01,1.30E-01,7.64E-01
16-09-2019,10:37:03,6.32E+02,2.63E+01,1.09E-01,1.30E-01,7.57E-01
16-09-2019,10:37:04,6.30E+02,2.64E+01,1.09E-01,1.30E-01,7.24E-01
16-09-2019,10:37:05,630,2.63E+01,1.09E-01,1.30E-01,7.34E-01
16-09-2019,10:37:06,6.30E+02,2.63E+01,1.09E-01,1.30E-01,7.67E-01
16-09-2019,10:37:07,6.30E+02,2.63E+01,1.09E-01,1.30E-01,7.56E-01
16-09-2019,10:37:08,6.31E+02,2.63E+01,1.09E-01,1.30E-01,7.65E-01
16-09-2019,10:37:09,6.30E+02,2.64E+01,1.09E-01,1.30E-01,7.56E-01
16-09-2019,10:37:10,6.29E+02,2.63E+01,1.09E-01,1.30E-01,7.42E-01
16-09-2019,10:37:11,6.29E+02,2.64E+01,1.09E-01,1.30E-01,7.54E-01
16-09-2019,10:37:12,6.30E+02,2.64E+01,1.09E-01,1.30E-01,7.24E-01
16-09-2019,10:37:13,6.33E+02,2.64E+01,1.10E-01,1.30E-01,7.36E-01
16-09-2019,10:37:14,6.35E+02,2.64E+01,1.10E-01,1.30E-01,7.50E-01
16-09-2019,10:37:15,6.35E+02,2.64E+01,1.10E-01,1.30E-01,7.57E-01
16-09-2019,10:37:16,6.35E+02,2.64E+01,1.10E-01,1.30E-01,7.69E-01
16-09-2019,10:37:17,6.36E+02,2.64E+01,1.10E-01,1.30E-01,7.47E-01
16-09-2019,10:37:18,6.39E+02,2.64E+01,1.10E-01,1.30E-01,7.38E-01
16-09-2019,10:37:19,6.38E+02,2.64E+01,1.10E-01,1.30E-01,7.43E-01
16-09-2019,10:37:20,6.36E+02,2.64E+01,1.10E-01,1.30E-01,7.65E-01
16-09-2019,10:37:21,6.36E+02,2.64E+01,1.10E-01,1.30E-01,7.65E-01
16-09-2019,10:37:22,6.37E+02,2.64E+01,1.10E-01,1.30E-01,7.65E-01
16-09-2019,10:37:23,6.36E+02,2.64E+01,1.10E-01,1.30E-01,7.52E-01
16-09-2019,10:37:24,6.35E+02,2.64E+01,1.10E-01,1.30E-01,7.37E-01
16-09-2019,10:37:25,6.35E+02,2.64E+01,1.10E-01,1.30E-01,7.37E-01
16-09-2019,10:37:26,6.50E+02,2.64E+01,1.12E-01,1.30E-01,7.64E-01
16-09-2019,10:37:27,6.55E+02,2.64E+01,1.12E-01,1.30E-01,7.60E-01
16-09-2019,10:37:28,6.55E+02,2.64E+01,1.12E-01,1.30E-01,7.60E-01
16-09-2019,10:37:29,6.52E+02,2.65E+01,1.11E-01,1.30E-01,7.58E-01
16-09-2019,10:37:30,6.45E+02,2.65E+01,1.11E-01,1.30E-01,7.66E-01
16-09-2019,10:37:31,6.45E+02,2.65E+01,1.11E-01,1.30E-01,7.66E-01
16-09-2019,10:37:32,6.66E+02,2.65E+01,1.14E-01,1.30E-01,7.66E-01
16-09-2019,10:37:33,6.88E+02,2.65E+01,1.16E-01,1.30E-01,7.93E-01
16-09-2019,10:37:34,6.95E+02,2.65E+01,1.16E-01,1.30E-01,7.65E-01
16-09-2019,10:37:35,7.14E+02,2.65E+01,1.19E-01,1.31E-01,7.57E-01
16-09-2019,10:37:36,7.42E+02,2.65E+01,1.22E-01,1.31E-01,7.62E-01
16-09-2019,10:37:37,7.20E+02,2.65E+01,1.18E-01,1.31E-01,7.64E-01
16-09-2019,10:37:38,7.05E+02,2.66E+01,1.18E-01,1.31E-01,7.57E-01
16-09-2019,10:37:39,7.12E+02,2.65E+01,1.18E-01,1.31E-01,7.72E-01
16-09-2019,10:37:40,7.07E+02,2.66E+01,1.18E-01,1.31E-01,7.56E-01
16-09-2019,10:37:41,7.07E+02,2.66E+01,1.18E-01,1.31E-01,7.34E-01
16-09-2019,10:37:42,7.06E+02,2.65E+01,1.17E-01,1.31E-01,7.37E-01
16-09-2019,10:37:43,6.95E+02,2.65E+01,1.16E-01,1.31E-01,7.26E-01
16-09-2019,10:37:44,6.85E+02,2.65E+01,1.15E-01,1.31E-01,7.11E-01
16-09-2019,10:37:45,7.00E+02,2.65E+01,1.18E-01,1.31E-01,7.18E-01
16-09-2019,10:37:46,7.50E+02,2.66E+01,1.23E-01,1.31E-01,7.25E-01
16-09-2019,10:37:47,7.80E+02,2.66E+01,1.26E-01,1.31E-01,7.35E-01
16-09-2019,10:37:48,7.68E+02,2.66E+01,1.24E-01,1.31E-01,7.48E-01
16-09-2019,10:37:49,7.83E+02,2.66E+01,1.26E-01,1.31E-01,7.48E-01
16-09-2019,10:37:50,7.85E+02,2.66E+01,1.26E-01,1.31E-01,7.48E-01
16-09-2019,10:37:51,7.68E+02,2.67E+01,1.24E-01,1.31E-01,7.28E-01
16-09-2019,10:37:52,7.67E+02,2.66E+01,1.24E-01,1.31E-01,7.43E-01
16-09-2019,10:37:53,7.59E+02,2.66E+01,1.23E-01,1.31E-01,7.62E-01
16-09-2019,10:37:54,7.54E+02,2.66E+01,1.23E-01,1.31E-01,7.21E-01
16-09-2019,10:37:55,7.52E+02,2.66E+01,1.22E-01,1.31E-01,7.40E-01
16-09-2019,10:37:56,7.48E+02,2.66E+01,1.22E-01,1.31E-01,7.63E-01
16-09-2019,10:37:57,7.48E+02,2.66E+01,1.22E-01,1.31E-01,7.63E-01
16-09-2019,10:37:58,7.56E+02,2.66E+01,1.23E-01,1.31E-01,7.41E-01
16-09-2019,10:37:59,7.31E+02,2.66E+01,1.20E-01,1.31E-01,7.02E-01
16-09-2019,10:38:00,7.25E+02,2.66E+01,1.20E-01,1.31E-01,7.41E-01
16-09-2019,10:38:01,7.25E+02,2.66E+01,1.20E-01,1.31E-01,7.41E-01
16-09-2019,10:38:02,7.19E+02,2.66E+01,1.19E-01,1.31E-01,7.33E-01
16-09-2019,10:38:03,7.15E+02,2.66E+01,1.18E-01,1.31E-01,7.42E-01
16-09-2019,10:38:04,7.15E+02,2.66E+01,1.18E-01,1.31E-01,7.42E-01
16-09-2019,10:38:05,7.27E+02,2.66E+01,1.20E-01,1.31E-01,7.35E-01
16-09-2019,10:38:06,7.30E+02,2.66E+01,1.20E-01,1.31E-01,7.42E-01
16-09-2019,10:38:07,7.30E+02,2.66E+01,1.20E-01,1.31E-01,7.42E-01
16-09-2019,10:38:08,7.28E+02,2.66E+01,1.20E-01,1.31E-01,7.37E-01
16-09-2019,10:38:09,7.28E+02,2.66E+01,1.20E-01,1.31E-01,7.78E-01
16-09-2019,10:38:10,7.26E+02,2.66E+01,1.20E-01,1.31E-01,7.78E-01
16-09-2019,10:38:11,7.25E+02,2.66E+01,1.20E-01,1.31E-01,7.75E-01
16-09-2019,10:38:12,7.25E+02,2.66E+01,1.20E-01,1.31E-01,7.81E-01
16-09-2019,10:38:13,7.24E+02,2.66E+01,1.19E-01,1.31E-01,7.61E-01
16-09-2019,10:38:14,7.22E+02,2.66E+01,1.19E-01,1.31E-01,7.59E-01
16-09-2019,10:38:15,7.19E+02,2.66E+01,1.19E-01,1.31E-01,7.22E-01
16-09-2019,10:38:16,7.13E+02,2.66E+01,1.18E-01,1.31E-01,7.39E-01
16-09-2019,10:38:17,7.10E+02,2.66E+01,1.18E-01,1.31E-01,7.37E-01
16-09-2019,10:38:18,7.10E+02,2.66E+01,1.18E-01,1.31E-01,7.78E-01
16-09-2019,10:38:19,7.07E+02,2.66E+01,1.17E-01,1.31E-01,7.76E-01
16-09-2019,10:38:20,7.03E+02,2.66E+01,1.17E-01,1.31E-01,7.77E-01
16-09-2019,10:38:21,7.05E+02,2.66E+01,1.18E-01,1.31E-01,7.69E-01
16-09-2019,10:38:22,6.99E+02,2.66E+01,1.16E-01,1.31E-01,7.96E-01
16-09-2019,10:38:23,6.93E+02,2.66E+01,1.16E-01,1.31E-01,7.96E-01
16-09-2019,10:38:24,7.05E+02,2.66E+01,1.18E-01,1.31E-01,8.03E-01
16-09-2019,10:38:25,7.08E+02,2.66E+01,1.18E-01,1.31E-01,7.98E-01
16-09-2019,10:38:26,6.99E+02,2.67E+01,1.17E-01,1.31E-01,7.71E-01
16-09-2019,10:38:27,7.06E+02,2.67E+01,1.18E-01,1.31E-01,7.76E-01
16-09-2019,10:38:28,7.19E+02,2.67E+01,1.19E-01,1.31E-01,7.74E-01
16-09-2019,10:38:29,7.16E+02,2.67E+01,1.19E-01,1.31E-01,7.70E-01
16-09-2019,10:38:30,7.20E+02,2.67E+01,1.19E-01,1.31E-01,7.86E-01
16-09-2019,10:38:31,7.15E+02,2.66E+01,1.18E-01,1.31E-01,7.77E-01
16-09-2019,10:38:32,7.15E+02,2.66E+01,1.18E-01,1.31E-01,7.77E-01
16-09-2019,10:38:33,7.09E+02,2.66E+01,1.18E-01,1.31E-01,7.76E-01
16-09-2019,10:38:34,7.09E+02,2.66E+01,1.18E-01,1.31E-01,7.76E-01
16-09-2019,10:38:35,7.27E+02,2.66E+01,1.20E-01,1.31E-01,7.87E-01
16-09-2019,10:38:36,7.54E+02,2.67E+01,1.23E-01,1.31E-01,7.56E-01
16-09-2019,10:38:37,7.54E+02,2.67E+01,1.23E-01,1.31E-01,7.56E-01
16-09-2019,10:38:38,7.56E+02,2.67E+01,1.24E-01,1.31E-01,7.45E-01
16-09-2019,10:38:39,7.65E+02,2.67E+01,1.24E-01,1.31E-01,7.59E-01
16-09-2019,10:38:40,7.65E+02,2.67E+01,1.24E-01,1.31E-01,7.59E-01
16-09-2019,10:38:41,7.35E+02,2.66E+01,1.21E-01,1.31E-01,7.41E-01
16-09-2019,10:38:42,7.42E+02,2.67E+01,1.22E-01,1.31E-01,7.32E-01
16-09-2019,10:38:43,7.42E+02,2.67E+01,1.22E-01,1.31E-01,7.32E-01
16-09-2019,10:38:44,7.36E+02,2.66E+01,1.21E-01,1.31E-01,7.66E-01
16-09-2019,10:38:45,7.30E+02,2.66E+01,1.20E-01,1.31E-01,7.57E-01
16-09-2019,10:38:46,7.23E+02,2.66E+01,1.19E-01,1.31E-01,7.61E-01
16-09-2019,10:38:47,7.16E+02,2.66E+01,1.19E-01,1.31E-01,7.80E-01
16-09-2019,10:38:48,7.29E+02,2.66E+01,1.20E-01,1.31E-01,8.05E-01
16-09-2019,10:38:49,7.24E+02,2.66E+01,1.19E-01,1.31E-01,8.14E-01
16-09-2019,10:38:50,7.17E+02,2.67E+01,1.19E-01,1.31E-01,7.75E-01
16-09-2019,10:38:51,7.28E+02,2.67E+01,1.20E-01,1.31E-01,7.57E-01
16-09-2019,10:38:52,7.32E+02,2.67E+01,1.20E-01,1.31E-01,7.85E-01
16-09-2019,10:38:53,7.27E+02,2.67E+01,1.20E-01,1.31E-01,7.66E-01
16-09-2019,10:38:54,7.27E+02,2.67E+01,1.20E-01,1.31E-01,7.57E-01
16-09-2019,10:38:55,7.22E+02,2.67E+01,1.19E-01,1.31E-01,7.62E-01
16-09-2019,10:38:56,7.22E+02,2.67E+01,1.19E-01,1.31E-01,7.53E-01
16-09-2019,10:38:57,7.26E+02,2.67E+01,1.20E-01,1.31E-01,7.51E-01
16-09-2019,10:38:58,7.42E+02,2.66E+01,1.22E-01,1.31E-01,7.56E-01
16-09-2019,10:38:59,7.37E+02,2.67E+01,1.21E-01,1.31E-01,7.59E-01
16-09-2019,10:39:00,7.28E+02,2.67E+01,1.20E-01,1.31E-01,7.49E-01
16-09-2019,10:39:01,7.29E+02,2.67E+01,1.20E-01,1.31E-01,7.84E-01
16-09-2019,10:39:02,7.33E+02,2.67E+01,1.20E-01,1.31E-01,7.74E-01
16-09-2019,10:39:03,7.26E+02,2.67E+01,1.19E-01,1.31E-01,7.77E-01
16-09-2019,10:39:04,7.07E+02,2.67E+01,1.17E-01,1.31E-01,7.69E-01
16-09-2019,10:39:05,7.12E+02,2.67E+01,1.19E-01,1.31E-01,7.44E-01
16-09-2019,10:39:06,7.16E+02,2.67E+01,1.19E-01,1.31E-01,7.37E-01
16-09-2019,10:39:07,7.12E+02,2.67E+01,1.18E-01,1.31E-01,7.38E-01
16-09-2019,10:39:08,7.12E+02,2.67E+01,1.18E-01,1.31E-01,7.38E-01
16-09-2019,10:39:09,7.10E+02,2.67E+01,1.18E-01,1.31E-01,7.57E-01
16-09-2019,10:39:10,7.10E+02,2.67E+01,1.18E-01,1.31E-01,7.57E-01
16-09-2019,10:39:11,7.18E+02,2.67E+01,1.19E-01,1.31E-01,7.42E-01
16-09-2019,10:39:12,7.18E+02,2.67E+01,1.19E-01,1.31E-01,7.42E-01
16-09-2019,10:39:13,7.18E+02,2.67E+01,1.19E-01,1.31E-01,7.42E-01
16-09-2019,10:39:14,7.12E+02,2.67E+01,1.18E-01,1.31E-01,7.36E-01
16-09-2019,10:39:15,7.16E+02,2.67E+01,1.19E-01,1.31E-01,7.68E-01
16-09-2019,10:39:16,7.16E+02,2.67E+01,1.19E-01,1.31E-01,7.68E-01
16-09-2019,10:39:17,7.29E+02,2.67E+01,1.21E-01,1.31E-01,7.56E-01
16-09-2019,10:39:18,7.38E+02,2.67E+01,1.21E-01,1.31E-01,7.63E-01
16-09-2019,10:39:19,7.38E+02,2.67E+01,1.21E-01,1.31E-01,7.63E-01
16-09-2019,10:39:20,7.29E+02,2.67E+01,1.20E-01,1.31E-01,7.63E-01
16-09-2019,10:39:21,7.28E+02,2.67E+01,1.20E-01,1.31E-01,7.80E-01
16-09-2019,10:39:22,7.31E+02,2.67E+01,1.20E-01,1.31E-01,7.79E-01
16-09-2019,10:39:23,7.34E+02,2.67E+01,1.21E-01,1.31E-01,7.85E-01
16-09-2019,10:39:24,7.33E+02,2.67E+01,1.20E-01,1.31E-01,7.76E-01
16-09-2019,10:39:25,7.29E+02,2.67E+01,1.20E-01,1.31E-01,7.84E-01
16-09-2019,10:39:26,7.23E+02,2.67E+01,1.19E-01,1.31E-01,7.64E-01
16-09-2019,10:39:27,7.23E+02,2.67E+01,1.19E-01,1.31E-01,7.68E-01
16-09-2019,10:39:28,7.20E+02,2.67E+01,1.19E-01,1.31E-01,7.52E-01
16-09-2019,10:39:29,7.16E+02,2.67E+01,1.19E-01,1.31E-01,7.56E-01
16-09-2019,10:39:30,7.15E+02,2.67E+01,1.19E-01,1.31E-01,7.66E-01
